year;province;pbg_manufactura;pbg_total_pm;pbg_total_pp;ic;ic_on;ic_op;ic_tributarios;ic_tributarios_op;ic_tributarios_op_iibb;ic_tributarios_op_inmob;ic_tributarios_op_sellos;ic_tributarios_op_autom;ic_tributarios_op_otros;ic_tributarios_on;ic_transferencias;ic_otros;ik;ik_op;ik_on;ik_dif;i_on;it;gc;gc_consumo;gc_consumo_personal;gc_rentas;gc_transferencias;gc_transferencias_sprivado;gc_transferencias_spublico;gc_transferencias_sexterno;gk;gk_ird;gk_transferencias;gk_transferencias_sprivado;gk_transferencias_spublico;gk_transferencias_sexterno;gk_if;gt;personal (planta ocupada);salario_promedio (gasto medio);population;apn_gconsumo;apn_grentasprop;apn_prestss;apn_impdir;apn_transf;apn_corrientes (confirmar si es el total);apn_IRD;apn_transfK;apn_invfciera;apn_capital (confirmar si es el total);gn_admgub;gn_defensa;gn_servsoc;gn_servecon;gn_deuda;gn_total
2015;Catamarca;;;;10532,35;8588,54;1943,81;9129,34;1039,16;;;;;;8090,18;498,36;904,65;1145,37;0,00;1010,29;135,08;9598,83;11677,71;9750,95;6656,32;5849,50;68,22;3026,40;1028,63;1997,78;0,00;1825,26;1341,27;381,40;132,89;248,51;0,00;102,59;11576,20;40163;11203,38;393088;218;0;4082;0;1565;5865;232;2427;0;2659;404,44;452,91;5834,26;408,35;0,00;7099,96
2015;Chaco;;;;20410,07;17346,18;3063,89;18099,71;2872,36;;;;;;15227,36;2118,83;191,53;4466,97;86,68;4371,16;9,14;21717,34;28071,33;17923,02;13313,30;11494,53;150,68;4459,05;1617,39;2841,66;0,00;5800,71;4580,16;1011,23;177,09;834,14;0,00;209,32;27828,88;77525;11247,42;1130608;912;0;8185;0;2741;11839;878;4674;0;5552;821,58;545,26;14015,15;1872,22;0,00;17254,21
2015;Chubut;662,25;5717,91;5708,03;14500,57;5362,45;9138,13;8479,44;3478,87;;;;;;5000,57;361,88;5659,26;674,33;1,76;568,29;104,28;5930,73;17845,38;14962,19;10892,59;9505,10;106,88;1510,69;873,81;636,88;0,00;3790,80;1521,19;2159,11;356,22;1802,89;0,00;110,49;18859,86;42942;16879,91;556319;1602;0;5734;0;2398;9735;829;1361;0;2190;440,30;918,13;6790,48;632,68;0,00;8781,59
2015;Cordoba;;;;51024,79;28732,80;22291,99;44643,89;17887,07;;;;;;26756,82;1975,98;4404,92;1560,73;1,13;1410,65;148,95;30143,45;65239,80;46107,42;31394,49;26169,31;1424,09;13288,83;4700,09;8588,75;0,00;4748,54;3631,19;1062,98;157,77;905,21;0,00;54,38;64281,42;121910;16427,23;3528687;5110;2;30891;0;10349;46352;1215;3634;3;4852;1544,26;1308,82;36516,87;1685,11;0,00;41055,05
2015;Corrientes;;;;15432,12;12578,54;2853,58;13597,90;1973,05;;;;;;11624,85;953,69;880,53;902,76;60,26;695,93;146,58;13274,46;19044,93;13254,28;10747,01;8943,18;5,51;2501,76;579,65;1922,11;0,00;1706,78;1074,48;575,35;50,62;524,73;0,00;56,95;17852,96;59307;11559,63;1059836;1588;0;7612;0;3806;13005;337;1473;0;1810;659,29;1017,00;10429,36;684,69;0,00;12790,34
2015;Entre Rios;3499,94;22605,14;19735,83;23134,94;16163,79;6971,15;21015,19;6258,85;;;;;;14756,34;1407,45;712,30;2262,63;0,00;2081,55;181,08;18245,33;29535,03;20721,89;15766,80;13906,67;228,73;4726,36;1877,73;2848,63;0,00;4289,65;3697,26;446,55;67,02;379,53;0,00;145,84;31060,31;76184;13993,81;1308290;1848;0;10661;0;3109;15618;1082;3022;0;4104;834,57;819,27;13088,68;1514,81;0,00;16257,32
2015;Formosa;;;;12840,70;11548,25;1292,45;11832,90;868,35;;;;;;10964,55;583,70;424,09;2560,49;4,20;2536,88;19,40;14085,13;17164,13;10439,48;8253,42;6409,82;23,07;2162,99;817,18;1345,81;0,00;4655,69;3370,92;1032,59;27,38;1005,21;0,00;252,18;17095,64;38889;12574,20;573823;840;0;4158;0;1878;6876;364;3563;0;3928;546,68;512,87;5922,50;2174,92;0,00;9156,98
2015;Jujuy;;;;12547,80;11017,56;1530,24;10023,68;1358,67;;;;;;8665,01;2352,55;171,57;1754,75;33,92;1720,34;0,49;12737,90;14302,55;12875,39;9064,31;8334,48;7,39;3803,70;1501,22;2302,48;0,00;2559,43;1850,57;264,76;13,32;251,44;0,00;444,10;15434,83;61457;10431,91;718971;650;0;6104;0;2468;9221;340;1442;0;1782;509,92;247,95;8765,79;663,49;0,00;10187,15
2015;La Pampa;;;;9315,90;5787,46;3528,44;7365,65;1771,07;;;;;;5594,58;192,89;1757,37;717,04;2,28;641,92;72,84;6429,38;11297,84;7395,92;5596,27;4729,41;6,13;1793,52;476,62;1316,90;0,00;2309,56;1802,40;303,36;83,98;219,38;0,00;203,81;11441,28;23397;15472,88;339895;717;0;4482;0;1518;6717;73;1047;0;1120;332,17;411,03;4925,69;368,97;0,00;6037,85
2015;La Rioja;;;;7752,93;6932,07;820,86;6763,08;602,06;;;;;;6161,02;771,05;218,80;1908,33;8,63;1843,30;56,40;8775,37;9661,26;7323,06;5008,84;4264,75;105,57;2208,66;771,16;1437,50;0,00;2238,43;1257,11;434,63;131,85;302,78;0,00;546,69;9561,49;36222;9056,85;362605;297;0;3819;0;2101;6217;1009;1918;0;2927;968,46;115,44;6036,08;928,67;0,00;8048,64
2015;Mendoza;;;;27915,33;14226,96;13688,37;22434,82;9763,42;;;;;;12671,40;1555,56;3924,95;1760,20;0,26;1365,61;394,34;15592,57;29675,54;27187,57;19529,04;16408,00;612,74;7045,80;2604,26;4441,54;0,00;2708,39;2004,89;336,65;0,00;336,65;0,00;366,84;29895,96;91600;13755,95;1863809;2400;1;19431;0;5910;27742;1059;3417;0;4476;846,65;878,18;21101,81;1314,25;1,66;24142,55
2015;Misiones;;;;17627,54;12653,09;4974,45;14916,71;4494,04;;;;;;10422,67;2230,42;480,41;2517,62;5,42;2320,50;191,69;14973,59;21604,50;15239,03;10231,35;8557,04;10,64;4997,04;3349,93;1647,11;0,00;5432,35;4878,81;301,75;0,00;301,75;0,00;251,79;21975,33;56474;11604,12;1174542;1641;0;7982;0;3738;13361;374;1811;0;2185;721,06;937,02;11621,49;846,37;0,00;14125,95
2015;Neuquen;1113,24;13632,84;;21930,87;6282,61;14375,17;11445,67;5943,07;;;;;;5502,605;780,005;8432,101;930,612;42,794;837,411;50,407;7120,022;24334,820;18693,673;14785,724;12003,817;369,260;3538,689;779,997;2758,692;0,000;2658,385;1225,122;562,220;46,425;515,795;0,000;871,043;24773,853;59164;15540,44;610449;1284;0;4927;0;2237;8448;274;2072;2;2348;365,17;808,60;5947,40;875,44;0,00;7996,61
2015;Rio Negro;;;;13665,55;8466,28;5199,27;10974,79;3297,64;;;;;;7677,15;789,13;1901,63;792,77;0,25;712,81;79,70;9179,09;14458,32;12842,61;9832,53;8832,73;124,93;2885,15;703,02;2179,45;2,68;931,76;717,45;207,80;1,56;188,55;17,68;6,52;13774,37;53363;12732,43;688873;1205;0;10107;0;2005;13318;2598;1602;0;4200;561,96;368,04;11498,29;1738,36;0,00;14166,65
2015;Salta;;;;17231,54;13175,18;4056,36;15171,26;3210,76;;;;;;11960,50;1214,67;845,60;1224,73;3,31;1151,86;69,56;14327,03;18456,26;16044,99;11049,87;9844,98;332,65;4662,47;1216,10;3446,37;0,00;2046,52;1630,62;413,49;24,91;388,58;0,00;2,41;18091,51;67653;11193,98;1314726;1663;0;11253;0;4290;17206;464;1543;0;2007;709,78;720,98;13907,44;821,65;0,00;16159,84
2015;San Juan;;;;14817,99;10683,42;2930,89;12094,81;2050,67;;;;;;10044,13;639,29;2083,89;1211,79;0,00;1074,26;137,53;11757,68;16029,77;10496,45;7816,52;6161,51;33,01;2646,92;1391,08;1236,64;19,20;3305,51;2611,37;332,98;4,04;328,93;0,00;361,16;13801,96;37460;12651,86;730408;721;0;7746;0;3275;11742;365;1904;0;2269;509,97;345,42;10181,20;595,03;0,00;11631,63
2015;San Luis;;;;9191,69;7022,09;2169,60;8932,94;2078,68;;;;;;6854,26;167,83;90,92;578,68;2,37;404,67;171,64;7426,76;9770,38;5177,14;3781,54;3195,49;0,02;1395,58;696,25;699,33;0,00;4054,63;2822,19;1162,44;1065,17;97,27;0,00;70,00;9231,77;23561;10432,79;469889;405;0;4757;0;1782;6945;244;658;0;902;382,01;211,02;5291,06;361,32;0,00;6245,41
2015;Santa Cruz;;;;12897,06;5101,70;7795,36;7919,10;3043,22;;;;;;4875,88;225,82;4752,14;1074,95;0,76;1031,20;42,99;6132,90;16062,96;12758,26;9086,89;8548,68;163,05;3508,33;789,50;2718,83;0,00;1203,49;1079,77;78,00;4,34;73,66;0,00;45,72;18263,31;33436;19573,96;311444;932;0;2073;0;3402;6408;2067;2337;0;4404;912,27;622,33;3673,91;5632,65;0,00;10841,16
2015;Santa Fe;7518,08;37978,82;;46276,10;29679,04;16597,05;42852,61;15755,41;;;;;;27097,20;2581,85;841,65;1581,48;1,05;1459,49;120,94;31138,53;56478,07;43319,69;31276,11;27134,36;24,70;12018,88;6098,56;5920,32;0,00;4255,90;2584,65;1552,68;114,32;1438,35;0,00;118,58;58260,13;127479;16339,45;3369365;1794;0;31198;0;9536;42528;1117;3188;2;4308;1749,01;514,00;34008,54;1254,68;0,00;37526,22
2015;Santiago del Estero;;;;15119,85;13263,07;1856,78;14101,25;1529,65;;;;;;12571,60;691,47;327,13;2689,68;0,06;2601,78;87,85;15864,85;17809,53;10292,98;6929,41;5322,54;21,36;3342,20;1541,87;1800,33;0,00;7130,64;5962,04;1048,25;280,09;768,16;0,00;120,35;17423,62;53510;7651,40;918147;481;0;9171;0;2714;12366;152;3079;0;3231;708,35;270,05;11269,36;1733,21;0,00;13980,96
2015;Tierra del Fuego;;;;7524,39;3894,74;3629,65;5637,40;1883,66;;;;;;3753,74;141,00;1745,99;621,14;7,56;551,58;62,00;4446,32;9451,24;7559,54;5678,15;5327,50;9,34;1872,05;392,43;1479,19;0,42;682,29;536,77;104,64;0,31;104,33;0,00;40,87;9964,20;18277;22286,33;148143;231;0;1197;0;938;2367;250;870;0;1120;208,99;286,76;1752,64;506,73;0,00;2755,12
2015;Tucuman;1592,61;8243,39;;22802,01;16198,71;6603,30;20409,18;5942,27;;;;;;14466,91;1731,80;661,03;2966,35;0,00;2606,06;360,29;18804,77;25768,36;21264,55;15344,76;13880,77;16,22;5903,57;2238,16;3665,41;0,00;3850,50;2437,46;779,09;37,18;741,91;0,00;633,96;25115,05;79322;13460,97;1572205;937;0;15613;0;5940;22489;398;2428;0;2825;876,42;221,44;20725,84;828,08;0,00;22651,78
